0.0001	1.15	0.048251324852088814	0.4292807352048863	0.035466275476512286	0.8697242143514254
0.0001	1.157142857142857	0.04843021136345416	0.43044484490043505	0.035556157315161416	0.869307894892487
0.0001	1.1642857142857141	0.04860208641099726	0.4315608472497996	0.035642236759268066	0.868908190479512
0.0001	1.1714285714285713	0.0487674688588865	0.4326324566452919	0.03572481090496365	0.8685238566026184
0.0001	1.1785714285714284	0.04892681907971852	0.4336629604688431	0.03580414252607274	0.8681537898154044
0.0001	1.1857142857142857	0.04908054930229437	0.4346552845623307	0.03588046524872731	0.867797003477205
0.0001	1.1928571428571428	0.04922902807700319	0.4356120436729944	0.03595398777755009	0.867452615715615
0.0001	1.2	0.0493725877201605	0.43653558586667013	0.036024897375723106	0.8671198321672697
0.0001	1.207142857142857	0.049511528746841796	0.43742802805666725	0.03609336275248322	0.866797935059443
0.0001	1.2142857142857142	0.049646123916744736	0.4382912859550542	0.03615953647580457	0.8664862734205168
0.0001	1.2214285714285713	0.049776621646387166	0.4391270992731643	0.03622355700150609	0.8661842548285624
0.0001	1.2285714285714284	0.04990324890419424	0.43993705305347003	0.03628555039012773	0.8658913384144522
0.0001	1.2357142857142855	0.05002621368061396	0.4407225958288292	0.036345631767846165	0.8656070288954221
0.0001	1.2428571428571429	0.050145707106695005	0.44148505516269415	0.03640390657616826	0.8653308714605954
0.0001	1.25	0.05026190528007651	0.44222565101386585	0.03646047164624203	0.8650624473652451
0.0001	1.2571428571428571	0.050374970846056306	0.44294550728377874	0.03651541612669653	0.8648013701180406
0.0001	1.2642857142857142	0.050485054372524284	0.4436456618370937	0.036568822288488186	0.8645472821671334
0.0001	1.2714285714285714	0.050592295550524025	0.44432707523329673	0.03662076622593797	0.8642998520080174
0.0001	1.2785714285714285	0.05069682424659737	0.444990638364684	0.0366713184697259	0.8640587716497332
0.0001	1.2857142857142856	0.05079876142857757	0.4456371791623028	0.03672054452487327	0.8638237543868987
